ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,ROB_1_VEL,ROB_1_CHG,PRSCS_LOWER_BOUND,PRSCS_UPPER_BOUND,DUMMY
7.47097359485432,3.18435440347391,0.632625999298913,0.231808165056383,258.0,98.3373227416989,45.1282501237471,54.734260384278,12.0086607253529,0.0,0.0981446,1.0
5.35771741739969,2.12613923145479,0.541416294317718,0.240197232411758,641.0,80.6103310030428,65.1330430831721,64.2681198624595,11.3306735715642,0.0,0.0981446,1.0
7.04272182411961,2.67228187500678,0.759033439835608,0.270580686224514,308.0,70.8651581210507,31.6033816850883,52.8856639622685,12.3853613333533,0.901855,1.0,1.0
7.1417154310561,2.22683130994688,0.656178770421023,0.223867772993781,322.0,51.7314360808471,47.633517312407,51.0166852544078,12.0859206927952,0.0,0.0981446,1.0
5.27523248804123,2.80296284546952,0.565023146982129,0.326827433307033,652.0,76.2278212903526,97.6586398541666,39.0410728150231,11.9594797855636,0.0,0.0981446,1.0
6.70605110962732,3.01809105921517,0.721456756689635,0.129999063848076,427.0,97.9445493325311,69.7113704863033,48.4377664533492,11.680568837825,0.0,0.0981446,1.0
7.46236814197323,4.02357621671798,0.787661012883916,0.317692157101554,393.0,75.2547440286086,45.9160966907977,56.9617666720905,11.4652897200074,0.300046,0.399964,1.0
5.32650221250503,3.30474445002565,0.635809780653572,0.337918939634525,379.0,82.7007388583539,34.4141141620101,55.7782427166186,12.2056783176832,0.432781,0.532652,1.0
7.44364431264444,2.24321657728888,0.733490889019745,0.324319642796118,649.0,83.382595410753,82.1797622173426,33.0086943327204,12.1181155814074,0.0,0.0981446,1.0
5.6125585804142,3.35353348715066,0.637364379737354,0.217398255125829,646.0,84.5833745946967,46.2680557040678,65.5022025262966,12.3289167710199,0.699289,0.799034,1.0
7.06272140434666,2.22915431771819,0.761844744399278,0.290798475781399,314.0,95.4798124912041,60.910022941635,41.4200064772576,11.5619461113656,0.0,0.0981446,1.0
6.80521778486352,3.49865964713189,0.550470598336724,0.171478967167568,299.0,80.1923119025475,38.047833485814,96.2763313371325,11.9798401648584,0.0,0.0981446,1.0
6.66730551896329,3.12452929753837,0.706162492581402,0.179733799726788,364.0,75.4577945755758,30.8399245621111,34.6638095271859,12.2041568131338,0.0,0.0981446,1.0
5.90852651868195,2.87518268730148,0.668343787091108,0.171199154779599,649.0,52.8128582567192,54.9089284846548,90.4581189149524,11.3988227038509,0.901085,0.999531,1.0
